日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20190926,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3884.70,3890.75,3840.25,3841.14,-29.84,-0.77,10269.83,1508.07,300
20190927,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3843.46,3859.50,3832.25,3852.65,11.51,0.30,7400.39,1091.30,300
20190930,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3842.07,3857.23,3813.55,3814.53,-38.13,-0.99,6593.13,1004.87,300
20191008,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3818.59,3861.64,3818.59,3837.68,23.15,0.61,7665.79,1183.66,300
20191009,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3822.61,3845.34,3805.07,3843.24,5.56,0.14,7585.45,1124.06,300
20191010,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3838.49,3877.14,3829.43,3874.64,31.40,0.82,7922.27,1274.74,300
20191011,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3885.52,3922.37,3868.84,3911.73,37.09,0.96,9341.26,1398.17,300
20191014,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3944.86,3983.81,3934.73,3953.24,41.52,1.06,12239.36,1678.57,300
20191015,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3953.16,3953.16,3928.15,3936.25,-16.99,-0.43,8527.39,1251.17,300
20191016,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3939.28,3964.05,3919.02,3922.69,-13.56,-0.34,8322.97,1285.59,300
20191017,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3929.39,3935.81,3913.92,3925.22,2.54,0.06,6486.37,999.92,300
20191018,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3935.42,3940.54,3864.97,3869.38,-55.84,-1.42,8232.11,1221.87,300
20191021,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3865.34,3884.74,3856.04,3880.84,11.46,0.30,7418.29,1108.58,300
20191022,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3896.31,3897.44,3870.55,3895.88,15.04,0.39,6891.86,1028.43,300
20191023,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3892.68,3901.42,3862.20,3871.08,-24.80,-0.64,7019.86,997.34,300
20191024,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3877.92,3890.20,3852.58,3870.67,-0.42,-0.01,7133.46,1050.97,300
20191025,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3871.77,3899.72,3849.03,3896.79,26.12,0.67,7745.36,1266.77,300
20191028,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3904.98,3927.80,3897.82,3926.59,29.79,0.76,9740.60,1507.62,300
20191029,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3929.71,3932.37,3910.23,3910.23,-16.36,-0.42,8225.71,1396.11,300
20191030,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3904.72,3908.10,3883.45,3891.23,-19.00,-0.49,7787.29,1226.11,300
20191031,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3906.86,3907.15,3878.88,3886.75,-4.47,-0.11,8671.45,1350.12,300
20191101,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3883.81,3956.08,3876.42,3952.39,65.64,1.69,10068.96,1514.71,300
20191104,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3964.01,3985.36,3964.01,3978.12,25.73,0.65,10419.39,1544.85,300
20191105,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3982.12,4030.64,3970.87,4002.81,24.69,0.62,11291.19,1633.18,300
20191106,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4006.33,4007.50,3973.78,3984.88,-17.93,-0.45,9731.30,1398.60,300
20191107,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3984.55,4005.38,3975.55,3991.87,6.99,0.18,8725.49,1177.52,300
20191108,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4017.67,4022.04,3971.57,3973.01,-18.86,-0.47,9710.69,1390.27,300
20191111,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3948.62,3948.62,3897.55,3902.98,-70.03,-1.76,9415.56,1303.30,300
20191112,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3905.96,3914.88,3877.74,3903.69,0.71,0.02,7654.31,1088.28,300
20191113,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3905.28,3908.42,3882.43,3899.98,-3.71,-0.09,7674.91,1120.57,300
20191114,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3905.93,3916.95,3895.14,3905.86,5.88,0.15,8700.84,1197.92,300
20191115,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3908.49,3915.10,3877.09,3877.09,-28.77,-0.74,8373.09,1154.23,300
20191118,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3874.44,3913.10,3868.32,3907.93,30.84,0.80,7664.60,1070.86,300
20191119,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3904.10,3947.04,3902.38,3947.04,39.11,1.00,8216.10,1232.27,300
20191120,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3940.13,3943.23,3901.99,3907.86,-39.18,-0.99,7681.53,1180.03,300
20191121,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3894.54,3901.83,3875.97,3889.60,-18.27,-0.47,6913.05,1041.48,300
20191122,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3894.17,3918.84,3833.50,3849.99,-39.60,-1.02,9104.26,1469.81,300
20191125,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3850.97,3878.25,3839.42,3878.21,28.21,0.73,10606.63,1408.51,300
20191126,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3893.43,3899.11,3869.59,3891.65,13.45,0.35,11151.35,1402.14,300
20191127,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3883.43,3889.98,3862.70,3875.62,-16.03,-0.41,7643.73,1072.39,300
20191128,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3877.90,3887.69,3852.01,3862.30,-13.32,-0.34,6523.01,870.82,300
20191129,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3857.19,3861.66,3804.83,3828.67,-33.63,-0.87,7414.43,1162.01,300
20191202,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3835.51,3854.75,3829.31,3836.06,7.39,0.19,7741.22,1099.93,300
20191203,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3829.21,3851.12,3811.63,3851.09,15.03,0.39,7361.12,1087.04,300
20191204,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3841.66,3852.99,3831.07,3849.82,-1.27,-0.03,7968.34,1096.46,300
20191205,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3863.61,3883.40,3859.82,3879.36,29.54,0.77,8905.12,1293.58,300
20191206,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3885.06,3902.39,3878.70,3902.39,23.02,0.59,7864.89,1164.25,300
20191209,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3909.53,3911.97,3885.25,3895.45,-6.94,-0.18,9535.38,1308.73,300
20191210,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3886.44,3900.96,3882.09,3900.38,4.94,0.13,8626.29,1211.18,300
20191211,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3907.16,3909.39,3890.34,3902.75,2.36,0.06,9976.55,1276.90,300
20191212,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3908.45,3908.45,3886.12,3891.02,-11.73,-0.30,8470.83,1178.74,300
20191213,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3928.00,3969.46,3925.28,3968.22,77.20,1.98,14857.13,2010.19,300
20191216,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3970.71,3987.59,3953.51,3987.55,19.33,0.49,14848.67,2021.55,300
20191217,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3987.74,4067.14,3984.52,4041.80,54.25,1.36,20116.29,2516.38,300
20191218,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4039.72,4057.64,4025.34,4032.78,-9.02,-0.22,15135.18,1976.20,300
20191219,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4034.62,4038.54,4014.90,4027.15,-5.63,-0.14,11790.06,1525.54,300
20191220,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4032.15,4046.73,4014.93,4017.25,-9.90,-0.25,12126.77,1584.60,300
20191223,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4014.69,4032.17,3964.38,3967.10,-50.16,-1.25,12281.62,1620.48,300
20191224,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3971.56,3994.51,3963.67,3992.96,25.86,0.65,9598.90,1224.99,300
20191225,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3988.66,4000.56,3976.36,3990.87,-2.09,-0.05,9493.89,1318.96,300
20191226,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3993.67,4025.99,3993.54,4025.99,35.12,0.88,10886.06,1408.15,300
20191227,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4029.25,4066.80,4019.72,4022.03,-3.96,-0.10,15092.64,1950.90,300
20191230,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4015.52,4083.69,4001.50,4081.63,59.61,1.48,15597.15,2168.15,300
20191231,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4077.75,4098.14,4069.01,4096.58,14.95,0.37,12326.43,1731.19,300
20200102,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4121.35,4172.66,4121.35,4152.24,55.66,1.36,18211.68,2701.06,300
20200103,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4161.22,4164.30,4131.86,4144.96,-7.28,-0.18,14282.62,2152.16,300
20200106,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4120.52,4170.64,4102.38,4129.30,-15.67,-0.38,17531.00,2501.82,300
20200107,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4137.40,4161.25,4135.10,4160.23,30.93,0.75,13948.90,1963.89,300
20200108,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4139.63,4149.81,4101.98,4112.32,-47.91,-1.15,16758.59,2124.06,300
20200109,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4145.53,4165.66,4143.59,4164.37,52.05,1.27,13688.63,2001.50,300
20200110,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4177.58,4180.98,4148.48,4163.18,-1.18,-0.03,11303.17,1778.27,300
20200113,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4166.93,4203.99,4148.60,4203.99,40.80,0.98,11969.20,1997.95,300
20200114,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4215.16,4223.51,4188.08,4189.89,-14.10,-0.34,12932.08,1962.21,300
20200115,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4186.88,4193.87,4150.88,4166.73,-23.15,-0.55,10463.31,1630.82,300
20200116,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4174.82,4175.29,4142.18,4149.04,-17.69,-0.42,10026.76,1562.43,300
20200117,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4162.19,4177.03,4141.64,4154.85,5.81,0.14,9872.57,1665.92,300
20200120,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4170.74,4185.96,4149.49,4185.83,30.98,0.75,12240.91,2026.92,300
20200121,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4165.02,4165.02,4113.33,4114.31,-71.52,-1.71,13052.75,2045.87,300
20200122,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4093.80,4141.18,4046.49,4131.93,17.62,0.43,12675.88,2081.36,300
20200123,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4093.32,4103.52,3972.39,4003.90,-128.03,-3.10,16035.76,2504.09,300
20200203,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3639.91,3732.16,3639.91,3688.36,-315.54,-7.88,15755.96,2433.03,300
20200204,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3652.00,3786.86,3652.00,3785.64,97.28,2.64,21393.33,2981.66,300
20200205,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3801.10,3866.01,3781.61,3828.53,42.89,1.13,17492.55,2640.43,300
20200206,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3841.75,3914.92,3806.96,3899.78,71.25,1.86,17646.22,2628.20,300
20200207,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3879.55,3899.88,3849.71,3899.87,0.09,0.00,15173.18,2375.09,300
20200210,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3872.37,3920.17,3861.01,3916.01,16.14,0.41,14840.70,2296.25,300
20200211,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3926.42,3970.52,3915.71,3952.46,36.46,0.93,14344.17,2193.07,300
20200212,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3945.67,3984.43,3940.67,3984.43,31.97,0.81,12671.03,2007.77,300
20200213,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3985.88,3999.55,3950.14,3959.92,-24.51,-0.62,14500.18,2286.06,300
20200214,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3954.23,4001.56,3954.02,3987.73,27.82,0.70,14323.98,2228.95,300
20200217,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3999.65,4077.45,3999.65,4077.42,89.69,2.25,18277.90,2730.68,300
20200218,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4069.83,4076.39,4027.79,4057.51,-19.91,-0.49,16323.62,2425.53,300
20200219,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4049.59,4085.17,4042.85,4051.31,-6.20,-0.15,16904.64,2575.55,300
20200220,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4062.90,4148.53,4055.81,4144.66,93.35,2.30,21223.26,3108.36,300
20200221,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4134.87,4184.44,4130.17,4149.49,4.83,0.12,21721.36,3265.64,300
20200224,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4131.84,4149.01,4097.18,4132.84,-16.65,-0.40,21286.93,3263.88,300
20200225,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4066.30,4126.71,4020.91,4123.85,-8.98,-0.22,24416.78,3722.14,300
20200226,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4070.10,4132.78,4061.13,4073.02,-50.84,-1.23,26109.41,3660.22,300
20200227,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4084.08,4110.53,4067.44,4084.88,11.86,0.29,18129.10,2820.50,300
20200228,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3988.73,4031.15,3928.07,3940.05,-144.83,-3.55,23027.51,3303.59,300
20200302,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3968.84,4092.54,3968.84,4069.67,129.62,3.29,21931.36,3174.26,300
20200303,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4125.14,4147.65,4067.91,4091.36,21.70,0.53,21936.98,3308.03,300
20200304,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4078.50,4115.26,4060.73,4115.05,23.69,0.58,18242.47,2817.85,300
20200305,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4150.21,4215.85,4127.04,4206.73,91.67,2.23,23182.31,3628.39,300
20200306,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4158.20,4181.31,4135.39,4138.51,-68.22,-1.62,17247.57,2531.69,300
20200309,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4063.08,4063.08,3995.13,3997.13,-141.37,-3.42,20810.20,3054.29,300
20200310,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3975.23,4093.00,3954.75,4082.73,85.60,2.14,19741.64,2961.84,300
20200311,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4090.93,4091.27,4028.40,4028.43,-54.30,-1.33,16165.61,2449.91,300
20200312,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3976.11,3987.43,3926.27,3950.91,-77.52,-1.92,15706.05,2331.53,300
20200313,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3771.01,3937.18,3765.15,3895.31,-55.60,-1.41,18829.67,2802.13,300
20200316,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3899.86,3899.86,3720.51,3727.84,-167.47,-4.30,18596.83,2828.36,300
20200317,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3739.78,3786.89,3618.31,3709.68,-18.16,-0.49,16624.61,2508.24,300
20200318,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3729.69,3775.85,3636.26,3636.26,-73.43,-1.98,15503.75,2441.27,300
20200319,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3623.79,3647.99,3503.19,3589.09,-47.16,-1.30,18080.74,2718.27,300
20200320,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3629.51,3663.95,3588.78,3653.22,64.13,1.79,13960.30,2112.23,300
20200323,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3542.68,3585.80,3523.79,3530.31,-122.92,-3.36,13710.88,1976.70,300
20200324,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3598.65,3627.76,3545.45,3625.11,94.81,2.69,14310.30,2085.54,300
20200325,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3711.48,3732.65,3685.99,3722.52,97.40,2.69,15349.60,2315.62,300
20200326,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3692.61,3736.25,3681.27,3698.05,-24.47,-0.66,11231.07,1693.36,300
20200327,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3746.39,3758.78,3709.92,3710.06,12.01,0.32,12406.10,1861.03,300
20200330,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3657.46,3690.64,3637.59,3674.11,-35.95,-0.97,12687.67,1806.41,300
20200331,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3708.14,3716.07,3676.20,3686.16,12.04,0.33,11145.30,1615.96,300
20200401,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3682.30,3731.78,3670.97,3675.08,-11.08,-0.30,11935.26,1704.23,300
20200402,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3656.32,3734.53,3652.32,3734.53,59.45,1.62,11516.82,1688.93,300
20200403,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3721.48,3738.83,3698.98,3713.22,-21.31,-0.57,9982.51,1501.33,300
20200407,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3779.91,3803.63,3772.21,3798.02,84.80,2.28,14277.80,2076.43,300
20200408,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3776.42,3793.00,3767.29,3780.34,-17.68,-0.47,11138.95,1615.77,300
20200409,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3798.49,3801.72,3785.31,3792.81,12.47,0.33,10048.50,1545.95,300
20200410,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3794.84,3824.74,3758.96,3769.18,-23.63,-0.62,10244.50,1622.51,300
20200413,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3751.71,3769.88,3740.19,3753.26,-15.92,-0.42,7905.33,1198.74,300
20200414,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3777.83,3825.76,3764.98,3825.70,72.44,1.93,11063.76,1706.13,300
20200415,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3820.85,3829.80,3793.44,3797.36,-28.34,-0.74,10846.20,1697.00,300
20200416,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3777.80,3807.36,3774.56,3802.38,5.02,0.13,9594.80,1471.64,300
20200417,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3831.92,3863.45,3821.42,3839.49,37.11,0.98,13200.43,2035.95,300
20200420,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3845.46,3853.80,3831.55,3853.46,13.97,0.36,10001.31,1519.24,300
20200421,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3838.23,3838.23,3780.00,3808.05,-45.41,-1.18,10292.19,1550.77,300
20200422,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3789.13,3839.38,3782.21,3839.38,31.34,0.82,8589.95,1355.47,300
20200423,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3851.91,3857.47,3826.56,3829.75,-9.63,-0.25,9550.85,1421.23,300
20200424,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3826.31,3827.21,3787.07,3796.97,-32.78,-0.86,9484.41,1389.61,300
20200427,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3808.02,3842.87,3793.77,3822.77,25.80,0.68,9546.27,1453.01,300
20200428,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3835.35,3859.68,3768.20,3849.15,26.38,0.69,12209.35,1841.80,300
20200429,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3837.51,3880.74,3833.72,3867.03,17.89,0.46,9585.46,1512.82,300
20200430,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3880.41,3921.70,3880.41,3912.58,45.55,1.18,13291.71,2022.68,300
20200506,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3867.26,3937.69,3865.99,3936.25,23.68,0.61,13985.57,2149.36,300
20200507,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3937.59,3941.48,3915.90,3924.89,-11.36,-0.29,10551.46,1672.08,300
20200508,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3943.00,3979.66,3935.98,3963.62,38.73,0.99,11694.33,1903.00,300
20200511,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3974.76,3998.10,3944.50,3960.18,-3.44,-0.09,12267.38,1937.58,300
20200512,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3961.34,3970.11,3930.21,3960.24,0.06,0.00,9825.06,1574.66,300
20200513,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3946.64,3972.53,3932.57,3968.25,8.02,0.20,8819.07,1455.63,300
20200514,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3952.20,3952.20,3924.05,3925.22,-43.04,-1.08,8853.00,1434.99,300
20200515,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3941.13,3945.20,3907.40,3912.82,-12.40,-0.32,9261.84,1533.02,300
20200518,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3914.66,3946.43,3898.40,3922.91,10.10,0.26,11280.18,1885.28,300
20200519,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3963.78,3966.85,3944.07,3956.25,33.34,0.85,9401.53,1598.86,300
20200520,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3955.71,3955.71,3923.92,3935.22,-21.03,-0.53,10079.12,1571.03,300
20200521,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3950.60,3951.74,3907.58,3913.79,-21.43,-0.54,9486.10,1491.54,300
20200522,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3907.58,3907.58,3818.15,3824.06,-89.73,-2.29,10337.84,1572.87,300
20200525,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3828.32,3835.63,3800.18,3829.32,5.26,0.14,7903.33,1270.12,300
20200526,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3850.00,3874.75,3844.48,3872.77,43.45,1.13,7744.81,1254.46,300
20200527,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3873.70,3873.70,3838.42,3845.61,-27.16,-0.70,8371.18,1237.38,300
20200528,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3848.49,3885.42,3818.43,3856.63,11.02,0.29,9306.41,1391.08,300
20200529,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3838.38,3872.30,3830.42,3867.02,10.39,0.27,9381.38,1356.58,300
20200601,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3901.73,3976.32,3901.73,3971.34,104.32,2.70,13645.67,2084.37,300
20200602,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3969.95,3991.78,3958.98,3983.57,12.23,0.31,14430.31,1955.63,300
20200603,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4001.17,4018.68,3982.93,3983.65,0.08,0.00,13659.75,2008.83,300
20200604,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3998.16,3999.81,3968.57,3982.19,-1.46,-0.04,10427.77,1490.58,300
20200605,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3988.22,4001.25,3967.93,4001.25,19.07,0.48,10244.39,1543.11,300
20200608,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4023.61,4050.22,4016.10,4021.95,20.70,0.52,13792.58,1930.48,300
